2025-10-02 12:45:22 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 74
2025-10-02 12:45:22 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7179
2025-10-02 12:45:23 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 75
2025-10-02 12:45:23 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7181
2025-10-02 12:45:23 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 76
2025-10-02 12:45:23 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7182
2025-10-02 12:45:24 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 77
2025-10-02 12:45:24 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7183
2025-10-02 12:45:24 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 78
2025-10-02 12:45:24 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7184
2025-10-02 12:45:25 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 79
2025-10-02 12:45:25 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7185
2025-10-02 12:45:25 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 80
2025-10-02 12:45:26 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7186
2025-10-02 12:45:26 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 81
2025-10-02 12:45:26 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7187
2025-10-02 12:45:27 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 82
2025-10-02 12:45:27 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7188
2025-10-02 12:45:27 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 83
2025-10-02 12:45:27 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7189
2025-10-02 12:45:27 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 84
2025-10-02 12:45:28 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7190
2025-10-02 12:45:28 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 85
2025-10-02 12:45:29 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7192
2025-10-02 12:45:29 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 86
2025-10-02 12:45:29 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7193
2025-10-02 12:45:29 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 87
2025-10-02 12:45:30 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7194
2025-10-02 12:45:30 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 88
2025-10-02 12:45:30 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7195
2025-10-02 12:45:31 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 89
2025-10-02 12:45:31 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7196
2025-10-02 12:45:32 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 90
2025-10-02 12:45:32 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7197
2025-10-02 12:45:32 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 91
2025-10-02 12:45:33 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7198
2025-10-02 12:45:33 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 92
2025-10-02 12:45:33 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7199
2025-10-02 12:45:34 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 93
2025-10-02 12:45:34 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7200
2025-10-02 12:45:34 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 94
2025-10-02 12:45:35 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7201
2025-10-02 12:45:35 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 95
2025-10-02 12:45:35 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7202
2025-10-02 12:45:35 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 96
2025-10-02 12:45:36 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7203
2025-10-02 12:45:36 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 97
2025-10-02 12:45:36 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7204
2025-10-02 12:45:37 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 98
2025-10-02 12:45:37 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7205
2025-10-02 12:45:37 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 99
2025-10-02 12:45:38 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7206
2025-10-02 12:45:38 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 100
2025-10-02 12:45:38 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7207
2025-10-02 12:45:38 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 101
2025-10-02 12:45:39 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7208
2025-10-02 12:45:39 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 102
2025-10-02 12:45:39 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7209
2025-10-02 12:45:40 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 103
2025-10-02 12:45:40 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7210
2025-10-02 12:45:40 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 104
2025-10-02 12:45:40 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7211
2025-10-02 12:45:41 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 105
2025-10-02 12:45:41 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7212
2025-10-02 12:45:41 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 106
2025-10-02 12:45:42 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7213
2025-10-02 12:45:42 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 107
2025-10-02 12:45:43 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7214
2025-10-02 12:45:43 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 108
2025-10-02 12:45:43 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7215
2025-10-02 12:45:44 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 109
2025-10-02 12:45:44 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7216
2025-10-02 12:45:45 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 110
2025-10-02 12:45:45 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7217
2025-10-02 12:45:45 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 111
2025-10-02 12:45:46 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7218
2025-10-02 12:45:46 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 112
2025-10-02 12:45:46 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7219
2025-10-02 12:45:47 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 113
2025-10-02 12:45:47 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7220
2025-10-02 12:45:47 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 114
2025-10-02 12:45:48 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7221
2025-10-02 12:45:49 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 115
2025-10-02 12:45:49 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7222
2025-10-02 12:45:50 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 116
2025-10-02 12:45:50 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7223
2025-10-02 12:45:51 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 117
2025-10-02 12:45:51 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7224
2025-10-02 12:45:51 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 118
2025-10-02 12:45:52 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7225
2025-10-02 12:45:52 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 119
2025-10-02 12:45:52 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7226
2025-10-02 12:45:53 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 120
2025-10-02 12:45:53 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7227
2025-10-02 12:45:53 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 121
2025-10-02 12:45:53 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7228
2025-10-02 12:45:54 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 122
2025-10-02 12:45:54 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7229
2025-10-02 12:45:54 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 123
2025-10-02 12:45:55 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7230
2025-10-02 12:45:55 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 124
2025-10-02 12:45:55 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7231
2025-10-02 12:45:56 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 125
2025-10-02 12:45:56 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7232
2025-10-02 12:45:57 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 126
2025-10-02 12:45:58 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7233
2025-10-02 12:45:58 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 127
2025-10-02 12:45:59 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7234
2025-10-02 12:45:59 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 128
2025-10-02 12:46:00 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7235
2025-10-02 12:46:00 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 129
2025-10-02 12:46:00 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7236
2025-10-02 12:46:01 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 130
2025-10-02 12:46:01 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7237
2025-10-02 12:46:01 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 131
2025-10-02 12:46:02 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7238
2025-10-02 12:46:02 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 132
2025-10-02 12:46:02 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7239
2025-10-02 12:46:02 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 133
2025-10-02 12:46:03 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7240
2025-10-02 12:46:03 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 134
2025-10-02 12:46:03 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7241
2025-10-02 12:46:04 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 135
2025-10-02 12:46:04 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7242
2025-10-02 12:46:04 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 136
2025-10-02 12:46:04 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7243
2025-10-02 12:46:05 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 137
2025-10-02 12:46:05 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7244
2025-10-02 12:46:06 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 138
2025-10-02 12:46:06 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7245
2025-10-02 12:46:06 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 139
2025-10-02 12:46:07 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7246
2025-10-02 12:46:07 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 140
2025-10-02 12:46:07 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7247
2025-10-02 12:46:07 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 141
2025-10-02 12:46:08 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7248
2025-10-02 12:46:08 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 142
2025-10-02 12:46:09 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7249
2025-10-02 12:46:09 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 143
2025-10-02 12:46:09 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7250
2025-10-02 12:46:10 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 144
2025-10-02 12:46:10 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7251
2025-10-02 12:46:10 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 146
2025-10-02 12:46:10 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7252
2025-10-02 12:46:11 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 149
2025-10-02 12:46:11 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7253
2025-10-02 12:46:12 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 150
2025-10-02 12:46:12 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7254
2025-10-02 12:46:13 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 151
2025-10-02 12:46:13 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7255
2025-10-02 12:46:14 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 152
2025-10-02 12:46:14 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7256
2025-10-02 12:46:14 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 153
2025-10-02 12:46:14 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7257
2025-10-02 12:46:15 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 154
2025-10-02 12:46:15 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7258
2025-10-02 12:46:15 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 155
2025-10-02 12:46:16 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7259
2025-10-02 12:46:16 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 156
2025-10-02 12:46:16 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7260
2025-10-02 12:46:17 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 157
2025-10-02 12:46:17 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7261
2025-10-02 12:46:17 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 158
2025-10-02 12:46:18 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7262
2025-10-02 12:46:18 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 159
2025-10-02 12:46:18 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7263
2025-10-02 12:46:19 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 160
2025-10-02 12:46:19 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7264
2025-10-02 12:46:19 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 161
2025-10-02 12:46:20 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7265
2025-10-02 12:46:20 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 162
2025-10-02 12:46:21 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7266
2025-10-02 12:46:21 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 163
2025-10-02 12:46:21 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7267
2025-10-02 12:46:22 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 164
2025-10-02 12:46:22 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7268
2025-10-02 12:46:22 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 165
2025-10-02 12:46:22 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7269
2025-10-02 12:46:23 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 166
2025-10-02 12:46:23 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7270
2025-10-02 12:46:23 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 167
2025-10-02 12:46:23 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7271
2025-10-02 12:46:24 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 168
2025-10-02 12:46:24 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7272
2025-10-02 12:46:24 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 169
2025-10-02 12:46:24 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7273
2025-10-02 12:46:25 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 170
2025-10-02 12:46:25 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7274
2025-10-02 12:46:25 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 171
2025-10-02 12:46:26 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7275
2025-10-02 12:46:26 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 172
2025-10-02 12:46:26 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7276
2025-10-02 12:46:26 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 173
2025-10-02 12:46:26 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7277
2025-10-02 12:46:27 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 174
2025-10-02 12:46:27 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7278
2025-10-02 12:46:27 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 175
2025-10-02 12:46:28 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7279
2025-10-02 12:46:28 [ForkJoinPool.commonPool-worker-3] DEBUG r.g.a.service.VectorStoreService - Добавлено решение ID: 176
2025-10-02 12:46:28 [ForkJoinPool.commonPool-worker-2] DEBUG r.g.a.service.VectorStoreService - Добавлена запись обслуживания ID: 7280
